Test set image file,Euclidean distance between image and training set image,Cosine similarity between image and training set image
label0_76d19dd8b.jpg,102.4656686,0.021541799
label0_9444656a8.jpg,102.4753719,0.025902153
label0_643eac906.jpg,102.4891611,0.010751682
label0_f503725aa.jpg,102.4929014,0.018617402
label0_42547e84d.jpg,102.530566,0.018351458
label0_f8dadfeb9.jpg,102.5578101,0.024060664
label0_51905a4bc.jpg,102.5957103,0.026506926
label0_4ab570f98.jpg,102.6201156,0.019004295
label0_97df3409b.jpg,102.6697592,0.026342339
label0_b3a70cefc.jpg,102.7229281,0.019429482
label0_5404bf04b.jpg,102.7260107,0.025360835
label0_7ecd825b7.jpg,102.7281204,0.016967103
label0_7c75958df.jpg,102.7322647,0.019074347
label0_976a099e9.jpg,102.7620124,0.02548442
label0_d963739c3.jpg,102.7755389,0.025693734
label0_c8bb69681.jpg,102.7868322,0.023575479
label0_fdbae58d2.jpg,102.8298948,0.007440081
label0_b5931c369.jpg,102.8348805,0.015038603
label0_7b9105470.jpg,102.8606356,0.01878729
label0_62b0efabd.jpg,102.8612871,0.005267488
label0_413a310c8.jpg,102.8706795,0.026589933
label0_a56c153e4.jpg,102.9058371,0.021762016
label0_9811d8099.jpg,102.966983,0.022826844
label0_297fd2839.jpg,102.9807153,0.023571654
label0_7f4554482.jpg,103.0082067,0.023144693
label0_4c1d3df65.jpg,103.0250339,0.013722657
label0_4abec9197.jpg,103.0288566,0.023631646
label0_6550a2b76.jpg,103.0614338,0.018757752
label0_14c0ae34c.jpg,103.063222,0.026013716
label0_59f53bdb4.jpg,103.1565129,0.026902867
label0_a0baccc57.jpg,103.2082682,0.01484184
label0_3360184d3.jpg,103.2288552,0.026315248
label0_50d171c0f.jpg,103.2366435,0.026111616
label0_689d35c98.jpg,103.279199,0.023877498
label0_9e26c5b98.jpg,103.2819033,0.026487027
label0_2f08f1780.jpg,103.296396,0.023533831
label0_6377c76ee.jpg,103.3216672,0.024339602
label0_ad000a894.jpg,103.3298038,0.026820488
label0_f14f39ad8.jpg,103.3720504,0.015179278
label0_ebb794625.jpg,103.3777548,0.026807186
label0_65eb8d35d.jpg,103.3850268,0.02535829
label0_0ca999106.jpg,103.3891358,0.020905057
label0_5b1628412.jpg,103.4056897,0.010262479
label0_5698c0878.jpg,103.4165825,0.016641611
label0_02aa62471.jpg,103.4362016,0.025937681
label0_df3241f54.jpg,103.455637,0.019911524
label0_f96003fac.jpg,103.5028237,0.01911342
label0_81a82d37f.jpg,103.5064315,0.026025351
label0_ac30b2306.jpg,103.5112794,0.017667809
label0_3d8f3ef8c.jpg,103.5281562,0.015127467
label0_cf938dcaa.jpg,103.5445566,0.024948723
label0_d47e33408.jpg,103.588945,0.024332076
label0_4192ac388.jpg,103.6201396,0.019341485
label0_94f5237ab.jpg,103.6361785,0.020160254
label0_7311d533d.jpg,103.6440675,0.026498898
label0_77dcba76f.jpg,103.6893731,0.02714406
label0_49828a82f.jpg,103.6985174,0.017711896
label0_850ce4bc1.jpg,103.7522279,0.027294692
label0_fa6905f76.jpg,103.7609007,0.026399517
label0_628986ff3.jpg,103.774747,0.026479505
label0_001d3d093.jpg,103.7891686,0.025021484
label0_94353a55a.jpg,103.8019439,0.027260001
label0_199da8fbc.jpg,103.8345234,0.027337806
label0_14d55eb94.jpg,103.8525794,0.017963974
label0_7b4be079e.jpg,103.8696786,0.027312235
label0_e573261f9.jpg,103.882847,0.027225953
label0_ed992aa5a.jpg,103.9032311,0.014053632
label0_b51ceed06.jpg,103.932991,0.014780283
label0_28045eb99.jpg,103.9422972,0.012797175
label0_1c9564f66.jpg,103.9862357,0.027381481
label0_111ea31b8.jpg,104.028143,0.020022017
label0_7bc7f1f6e.jpg,104.0440225,0.018537221
label0_b309c82de.jpg,104.0768634,0.025902297
label0_7936da6f8.jpg,104.094968,0.025958636
label0_09b2001b6.jpg,104.1341744,0.01747541
label0_c9931e3fd.jpg,104.1474593,0.022805684
label0_b9320e568.jpg,104.1596904,0.023880241
label0_fa6a00996.jpg,104.2063831,0.026507971
label0_caab76443.jpg,104.212464,0.007176347
label0_c58d3772f.jpg,104.2881356,0.024098596
label0_ea48b3962.jpg,104.3084803,0.022649985
label0_cdfc07953.jpg,104.3284904,0.022541129
label0_1b64a8b18.jpg,104.3767886,0.025900266
label0_6df4d30d8.jpg,104.4029011,0.01438118
label0_1662b40c1.jpg,104.403037,0.026741339
label0_dc5110311.jpg,104.4411447,0.020535612
label0_d4d05f3cf.jpg,104.4977948,0.02694645
label0_034a72783.jpg,104.5703379,0.02171074
label0_ead245f1f.jpg,104.5925357,0.0276042
label0_53eeec3d0.jpg,104.5992564,0.018185876
label0_cfc4c57bd.jpg,104.6019211,0.027717294
label0_5dfaf5efd.jpg,104.6075407,0.027446129
label0_b4a2c233f.jpg,104.6165177,0.022347385
label0_1cb290c38.jpg,104.6617331,0.024016844
label0_839f0c541.jpg,104.6665652,0.021165156
label0_cae8be92c.jpg,104.6964999,0.021753692
label0_23f0398a4.jpg,104.7082793,0.006024321
label0_6d6469a35.jpg,104.710645,0.00731341
label0_d75bc6f97.jpg,104.7266214,0.021789206
label0_af4e9bbc9.jpg,104.7273946,0.027014152
label0_d86b4b652.jpg,104.8259693,0.025846636
label0_9fb53a74b.jpg,104.8418252,0.020308603
label0_6afa917f2.jpg,104.8422296,0.020308853
label0_127f33e12.jpg,104.8444608,0.018493696
label0_641f7876e.jpg,104.8480977,0.027219771
label0_45f984c71.jpg,104.9340774,0.027662339
label0_0d1e0ae6d.jpg,104.9378996,0.025919492
label0_6fe28003f.jpg,104.9709184,0.01888296
label0_396851647.jpg,105.0229276,0.027840946
label0_58b7be0f6.jpg,105.0357659,0.027209339
label0_6bb4797fb.jpg,105.0422418,0.01951021
label0_7024daf09.jpg,105.0505295,0.013902257
label0_46529ecd4.jpg,105.053919,0.024213729
label0_6c688cacc.jpg,105.1709982,0.010529435
label0_6594f3191.jpg,105.2047398,0.004975884
label0_e573ac857.jpg,105.2333912,0.027208188
label0_008479d08.jpg,105.2475553,0.027535207
label0_6fc668134.jpg,105.2924708,0.027837373
label0_fe471b6c5.jpg,105.3086363,0.028002221
label0_ddff7e914.jpg,105.3235227,0.014255717
label0_85d958a51.jpg,105.3446771,0.02076176
label0_af21f49bb.jpg,105.3455396,0.019105248
label0_624f2fd87.jpg,105.3684358,0.023831672
label0_2df89d5c2.jpg,105.371932,0.027634949
label0_633e82d81.jpg,105.3725533,0.012069674
label0_5d070ece7.jpg,105.4302759,0.025787395
label0_4d68a7a1a.jpg,105.4344001,0.028087366
label0_80691d1ae.jpg,105.4813411,0.027462847
label0_d103df723.jpg,105.5079159,0.021586147
label0_8bf8b9c33.jpg,105.539453,0.028034121
label0_d20ee0a9b.jpg,105.6039979,0.018488978
label0_e65c374a9.jpg,105.6197801,0.028298954
label0_e2fa1744f.jpg,105.6267619,0.016110418
label0_9bc5a31d9.jpg,105.6462854,0.020512313
label0_5f507f470.jpg,105.6564922,0.027454972
label0_ca3a80cea.jpg,105.6677097,0.028319665
label0_bc2185ce3.jpg,105.6795766,0.007541769
label0_27824360e.jpg,105.6948713,0.028225762
label0_8eb1062a2.jpg,105.6971173,0.018534236
label0_1fccd2eed.jpg,105.7046607,0.028196959
label0_90ed657c6.jpg,105.7308105,0.028342921
label0_220e9e701.jpg,105.7672858,0.018339083
label0_d111e8715.jpg,105.7713309,0.023293317
label0_1c3c26c17.jpg,105.8409224,0.012351428
label0_924edab1b.jpg,105.8574502,0.026356525
label0_bff6601a3.jpg,105.9251005,0.028464042
label0_e54b50c33.jpg,105.9281927,0.028462543
label0_90efd69df.jpg,105.9925068,0.021639135
label0_4cf6612c8.jpg,106.0413525,0.012445672
label0_68db9ad2d.jpg,106.0557221,0.028537881
label0_635c14be4.jpg,106.0749168,0.028548991
label0_297f50d2d.jpg,106.085776,0.012041865
label0_4d9973900.jpg,106.0890779,0.025858798
label0_e3497bffb.jpg,106.1053925,0.028001054
label0_194e207f7.jpg,106.1134437,0.028454789
label0_4bf441d2e.jpg,106.1209797,0.017185795
label0_d3705e767.jpg,106.1263113,0.02726927
label0_00dcb19f3.jpg,106.1413456,0.025479751
label0_12e5fd049.jpg,106.1515717,0.028365664
label0_88e6e44c1.jpg,106.1620037,0.028081763
label0_2729ddc56.jpg,106.1714539,0.01668529
label0_de7eb4006.jpg,106.1912903,0.018770811
label0_df997913a.jpg,106.1948547,0.028582837
label0_6f19759f3.jpg,106.210785,0.02860124
label0_43f517e5c.jpg,106.2375172,0.028603069
label0_1d3f3c69c.jpg,106.2716738,0.028621148
label0_4d39da061.jpg,106.3017391,0.028523241
label0_61e56bfc1.jpg,106.3135653,0.022577218
label0_cf78b36e0.jpg,106.3350516,0.028540271
label0_943747042.jpg,106.3373093,0.017001812
label0_879ac99d0.jpg,106.3768312,0.024259783
label0_5ee800985.jpg,106.3871147,0.026626263
label0_e60c46d38.jpg,106.4121204,0.020255873
label0_a7b1e00e6.jpg,106.4239957,0.022179262
label0_ab081e95e.jpg,106.4355722,0.028520743
label0_b33edc431.jpg,106.4422296,0.015347446
label0_afcd4d5ee.jpg,106.4474222,0.028563317
label0_bdc5e666b.jpg,106.4552861,0.008967994
label0_e24be9ec4.jpg,106.4556796,0.022884243
label0_0fd52bd83.jpg,106.4607249,0.025327336
label0_0792723f1.jpg,106.463106,0.017959453
label0_f5ef933b6.jpg,106.4635989,0.021549345
label0_3503a107c.jpg,106.4642537,0.028053935
label0_3af8d2d69.jpg,106.5453649,0.027921583
label0_b17a3ba1b.jpg,106.5533763,0.028746889
label0_3b3cdf141.jpg,106.5586894,0.025767155
label0_374a718ca.jpg,106.5658781,0.028655682
label0_ca32966ae.jpg,106.5669442,0.028213434
label0_1be0f63b4.jpg,106.5835771,0.017822121
label0_e518fa6aa.jpg,106.5902196,0.023500633
label0_1c4018f02.jpg,106.6013981,0.015194226
label0_332c2f40a.jpg,106.6214559,0.028098985
label0_7ecb2f19b.jpg,106.6315079,0.025778833
label0_d451b5308.jpg,106.6448655,0.027100302
label0_e59ee3b8e.jpg,106.6529443,0.028448764
label0_a6b4602b6.jpg,106.6572027,0.024430339
label0_4956b306e.jpg,106.6582906,0.028850544
label0_e8f6b3f16.jpg,106.7080115,0.022315487
label0_2b878ae41.jpg,106.7761521,0.02092889
label0_d7b55e108.jpg,106.7802605,0.019530511
label0_5c5a0ce34.jpg,106.7919006,0.028882905
label0_a0b425852.jpg,106.8525712,0.028711371
label0_e335e17b2.jpg,106.8616663,0.02886636
label0_2d3c47b87.jpg,106.9040825,0.02882678
label0_3d42a49b2.jpg,106.931938,0.025346884
label0_7675aa321.jpg,106.9324902,0.023142658
label0_4cf035406.jpg,107.0164467,0.025343558
label0_bd9e49b45.jpg,107.0345279,0.029020174
label0_a4a007ea2.jpg,107.0489845,0.028090666
label0_02b2cb5c3.jpg,107.0532752,0.029046076
label0_c8330f9d9.jpg,107.0729596,0.029083716
label0_f4b95bb65.jpg,107.0847585,0.028290614
label0_6100ef061.jpg,107.1154296,0.029116844
label0_b44895d41.jpg,107.1293991,0.028329928
label0_99e38d1ee.jpg,107.1432094,0.029078694
label0_4b281fb8b.jpg,107.2032547,0.028284904
label0_08e21ba66.jpg,107.206572,0.029165939
label0_8bcf692a1.jpg,107.2504297,0.02895145
label0_034b387c3.jpg,107.2986074,0.015604098
label0_fbbecd1d9.jpg,107.3244763,0.025632806
label0_b9d8a4502.jpg,107.3442356,0.026426826
label0_ee8e55668.jpg,107.4014644,0.027974302
label0_f36729b47.jpg,107.4148023,0.023429934
label0_f70d4ef13.jpg,107.4338182,0.028259077
label0_b833028fe.jpg,107.4347902,0.017476794
label0_d85e86732.jpg,107.4950994,0.029060557
label0_561b64ee7.jpg,107.5060334,0.014932281
label0_df404d739.jpg,107.5326105,0.022698376
label0_6f02a72d3.jpg,107.5583185,0.026361471
label0_b46a434a1.jpg,107.5820159,0.019088071
label0_c0cab7860.jpg,107.6092322,0.020442419
label0_d4458a6bb.jpg,107.627225,0.022502237
label0_884bf0558.jpg,107.6321897,0.02730228
label0_6d5bc38ae.jpg,107.6462338,0.027859581
label0_f16c5b437.jpg,107.6967694,0.025972267
label0_fc6cbd71b.jpg,107.7018735,0.01608577
label0_869a36ad5.jpg,107.7155066,0.029293772
label0_78c3a77c2.jpg,107.7196333,0.011142392
label0_edfe6ee4c.jpg,107.7236494,0.017635522
label0_0da6615e7.jpg,107.7395178,0.029433763
label0_3986e38ad.jpg,107.8013661,0.020884973
label0_dd39e9c31.jpg,107.8046105,0.020089207
label0_b54ede08d.jpg,107.8200658,0.015216514
label0_f83d9cdc4.jpg,107.8241873,0.026074858
label0_c3a805375.jpg,107.8795539,0.027669374
label0_1014162c3.jpg,107.8876615,0.029364041
label0_3ef68aafe.jpg,107.8909183,0.015556512
label0_983b33406.jpg,107.8933616,0.01913169
label0_d598d9bef.jpg,107.911135,0.029462188
label0_a5bcebcac.jpg,107.9266533,0.029474164
label0_4638d6124.jpg,108.0079223,0.01903782
label0_3cfe319b3.jpg,108.0542202,0.028875359
label0_c6bbd2e4f.jpg,108.0662636,0.017031529
label0_b03bdbc0c.jpg,108.0804626,0.028716097
label0_b35d94e9c.jpg,108.118838,0.016182995
label0_52b3b763f.jpg,108.1406187,0.029670065
label0_be6a4a1d1.jpg,108.1437068,0.02952848
label0_4ebb6d63a.jpg,108.1531854,0.020874999
label0_2dadb2d12.jpg,108.1579265,0.029604727
label0_5089c2e5d.jpg,108.1624194,0.028183443
label0_a7a723242.jpg,108.1822421,0.028238575
label0_d37231205.jpg,108.2378327,0.029717094
label0_bda7b8a7e.jpg,108.2451481,0.028078004
label0_8bf2250f0.jpg,108.2824578,0.026706756
label0_89ce91437.jpg,108.2843382,0.027050941
label0_2915687ca.jpg,108.2860669,0.021571275
label0_7734ac61d.jpg,108.3107789,0.029783889
label0_5860f9e57.jpg,108.3155263,0.021771101
label0_82ac8152a.jpg,108.3771541,0.029710148
label0_39ac947b9.jpg,108.3890191,0.029334102
label0_b559544b5.jpg,108.4142895,0.02422277
label0_918a753e9.jpg,108.4207761,0.029656256
label0_9766ccf1b.jpg,108.4785714,0.029730164
label0_7b52c0c6c.jpg,108.4986357,0.029877419
label0_e1fd49274.jpg,108.5066617,0.028330302
label0_eb082ef3e.jpg,108.5161954,0.016932349
label0_bc623fb4e.jpg,108.5337001,0.023574146
label0_1bbd2bc64.jpg,108.5567086,0.029912081
label0_18b243e06.jpg,108.5778288,0.02963506
label0_efbe1db43.jpg,108.599881,0.029799942
label0_ba26aaf35.jpg,108.6110092,0.022288256
label0_204ad9b3b.jpg,108.6156238,0.019818476
label0_bc21fab1b.jpg,108.6515393,0.028496176
label0_1d405ef29.jpg,108.6576344,0.0167328
label0_70db1a34b.jpg,108.6820681,0.01737637
label0_3153ea0ef.jpg,108.686689,0.018927791
label0_d25e4bddc.jpg,108.7003708,0.017271664
label0_1dd219a5c.jpg,108.7125393,0.011324248
label0_2dd1084fb.jpg,108.7336873,0.029986389
label0_d1517f67e.jpg,108.7360946,0.029664852
label0_beb14dec4.jpg,108.7377451,0.018579294
label0_354c2317a.jpg,108.7875565,0.028346607
label0_b49abc34a.jpg,108.809513,0.027852717
label0_bfbf7dc87.jpg,108.8164803,0.026293135
label0_7d075d3e8.jpg,108.8402866,0.025835377
label0_eb529d1e2.jpg,108.8440896,0.025829198
label0_d9285f64c.jpg,108.8475829,0.030041844
label0_100de36e9.jpg,108.8563344,0.029460906
label0_18e2f6396.jpg,108.8651382,0.027502664
label0_dac94b2f6.jpg,108.8768984,0.024418661
label0_9cbbc9472.jpg,108.8853116,0.022555994
label0_b1019292f.jpg,108.8938922,0.021783333
label0_7ed538f87.jpg,108.8975712,0.030070346
label0_3847cd5a0.jpg,108.9544152,0.025867115
label0_1aa2e159a.jpg,108.9824267,0.024615806
label0_117e76e70.jpg,109.0052659,0.029041877
label0_42378d868.jpg,109.0323453,0.021786303
label0_ea9f9985a.jpg,109.0841868,0.02630921
label0_0c0f61ab5.jpg,109.0931242,0.025714184
label0_802bbd246.jpg,109.0950531,0.026357902
label0_f0b2483fa.jpg,109.1254039,0.029409132
label0_8bf89777a.jpg,109.137682,0.030195054
label0_35e3e1f32.jpg,109.1612014,0.02718803
label0_9211ac1a1.jpg,109.1758557,0.017647856
label0_90b45e095.jpg,109.2283677,0.030299444
label0_de8913f2c.jpg,109.2315119,0.02862236
label0_87ffa6b72.jpg,109.2353532,0.029774882
label0_3d6fc6cb2.jpg,109.2581773,0.029906887
label0_651185c18.jpg,109.2703176,0.029123908
label0_541f9ad41.jpg,109.2703322,0.015521108
label0_411da8f3b.jpg,109.2845826,0.027368346
label0_4aa45169c.jpg,109.2931107,0.028299639
label0_05c05ea43.jpg,109.311409,0.0280889
label0_122e21783.jpg,109.3384165,0.023466112
label0_2f8b63032.jpg,109.3780344,0.028440859
label0_5352353d3.jpg,109.3842506,0.029442683
label0_f793f797d.jpg,109.4112587,0.011095257
label0_8ca764a09.jpg,109.4200077,0.024943734
label0_da515d6df.jpg,109.4218543,0.027913302
label0_b9d6356b4.jpg,109.4460242,0.021242674
label0_ab88df761.jpg,109.4887096,0.030432167
label0_aad145da9.jpg,109.4935269,0.020977773
label0_386a3b711.jpg,109.5211911,0.028408896
label0_bb21cd153.jpg,109.536753,0.026795203
label0_d98592ff2.jpg,109.5520414,0.01985286
label0_1d4b011c7.jpg,109.5801879,0.030164572
label0_746b3a357.jpg,109.5830502,0.016536887
label0_913120490.jpg,109.5945412,0.017393611
label0_60067f38a.jpg,109.6008089,0.017549471
label0_0634275a6.jpg,109.6035496,0.028776791
label0_e7f6f95c4.jpg,109.6099011,0.026348387
label0_809f27321.jpg,109.6141015,0.020448826
label0_59e3cf08c.jpg,109.6504281,0.025731287
label0_62de7fd2d.jpg,109.6780388,0.03007318
label0_2c12af0fc.jpg,109.6846424,0.011607231
label0_72682f66a.jpg,109.6867859,0.03055543
label0_37ced4e1d.jpg,109.7221579,0.009896775
label0_c54ee8ab4.jpg,109.7226233,0.030563634
label0_868f38392.jpg,109.7359513,0.024893252
label0_94f95f5ec.jpg,109.7531825,0.030596363
label0_c7a631017.jpg,109.7562353,0.022078883
label0_3392cacb5.jpg,109.7851235,0.023761986
label0_f3045532b.jpg,109.7943547,0.016775883
label0_feababedf.jpg,109.8296069,0.015972649
label0_70b9a5566.jpg,109.8335352,0.028328731
label0_a73464691.jpg,109.833587,0.019097523
label0_dea514023.jpg,109.8345414,0.029597127
label0_7c5b834b7.jpg,109.8347323,0.029597253
label0_ba8a923fa.jpg,109.8427848,0.030420531
label0_d449eeae4.jpg,109.8706225,0.030208345
label0_85881e82e.jpg,109.9129098,0.018074152
label0_bb78033f6.jpg,109.9164088,0.030635934
label0_d8fe48b12.jpg,109.9236436,0.017924782
label0_7fa8baf41.jpg,109.9706651,0.026959923
label0_53e3ddbab.jpg,110.0264521,0.030744989
label0_fadccb348.jpg,110.0399223,0.0296002
label0_79b4672b2.jpg,110.0421222,0.030750698
label0_224e979b5.jpg,110.0591555,0.025589174
label0_c98f15480.jpg,110.0686955,0.029955402
label0_7c90b4eab.jpg,110.0687062,0.018900346
label0_168ad74c8.jpg,110.1170299,0.020395102
label0_d501fc917.jpg,110.1826361,0.030729982
label0_c098f8eff.jpg,110.1879357,0.029614862
label0_9aa44fa54.jpg,110.2183164,0.030846158
label0_ea2f3714a.jpg,110.2539832,0.025844706
label0_ae65ed912.jpg,110.259546,0.020520373
label0_13cf44f8d.jpg,110.2731236,0.030172624
label0_930a3dc72.jpg,110.2760228,0.027721547
label0_0a122ef42.jpg,110.2762652,0.013300324
label0_c23ac4775.jpg,110.2890544,0.03079683
label0_bcbf7a4ab.jpg,110.3268017,0.019670701
label0_12630149a.jpg,110.3287536,0.027328706
label0_82c24f149.jpg,110.3340422,0.025942152
label0_166944188.jpg,110.3372392,0.027878578
label0_0ba2d403f.jpg,110.3668698,0.007543042
label0_dde377e40.jpg,110.3678601,0.030696753
label0_53348f9a0.jpg,110.3893251,0.02730701
label0_7ca4a7520.jpg,110.4078176,0.021786322
label0_b2985ca11.jpg,110.4290488,0.028567455
label0_1d3b3b762.jpg,110.5123434,0.016526021
label0_a2ffeeef4.jpg,110.512984,0.028335564
label0_775bddbe7.jpg,110.5237254,0.031034432
label0_deb688828.jpg,110.5553021,0.019288422
label0_3b290fa47.jpg,110.5702906,0.006650833
label0_33cc4c0df.jpg,110.5958302,0.023638006
label0_27bae6729.jpg,110.6246573,0.022100519
label0_0bf383153.jpg,110.6413673,0.010299495
label0_9364ef68b.jpg,110.6614095,0.026443789
label0_2fb473bb4.jpg,110.6783757,0.029410819
label0_e58d23f69.jpg,110.7081125,0.028096281
label0_59ae6de0b.jpg,110.7519389,0.029438389
label0_92dce921f.jpg,110.7729669,0.021785499
label0_e869869f0.jpg,110.7904009,0.025203593
label0_14423e60c.jpg,110.8010803,0.018240681
label0_f8aa3fcc1.jpg,110.8028239,0.028680354
label0_f0e6210ea.jpg,110.8039831,0.027620785
label0_ae677bed4.jpg,110.8532496,0.030785736
label0_a8cbcb924.jpg,110.8575047,0.027347009
label0_6a503e352.jpg,110.8917988,0.026859397
label0_9edb5294f.jpg,110.9056013,0.031250497
label0_bfc7f2dfa.jpg,110.9283861,0.031058404
label0_a26432b80.jpg,110.9384253,0.028798277
label0_ec4b5010d.jpg,110.9718646,0.025695059
label0_661f3fe2b.jpg,111.0323479,0.031314237
label0_358e87349.jpg,111.0387272,0.03129993
label0_711bea123.jpg,111.0595046,0.01176553
label0_d7145a746.jpg,111.0651348,0.029537804
label0_a2fcb4144.jpg,111.1125647,0.030660786
label0_8690fe018.jpg,111.1322609,0.027364794
label0_5cd2125a9.jpg,111.1431275,0.029966935
label0_d7c7e1747.jpg,111.1517532,0.022528599
label0_43198fdde.jpg,111.1912323,0.029850097
label0_6e3bb2d93.jpg,111.1953292,0.031252037
label0_b6a5f38fa.jpg,111.1993694,0.031338369
label0_96c46e1c9.jpg,111.2266686,0.025457262
label0_a9d54a2fe.jpg,111.2711094,0.015387007
label0_43438f903.jpg,111.2726717,0.012464783
label0_e0354613c.jpg,111.3650334,0.028562842
label0_e6c97a0fe.jpg,111.4118713,0.030332339
label0_0fe52ac1e.jpg,111.4128896,0.024229327
label0_4edaa9eac.jpg,111.4151587,0.019998146
label0_4f92a9f7a.jpg,111.4168719,0.030536857
label0_61a2a3de3.jpg,111.4172446,0.031197474
label0_eb5677124.jpg,111.4375356,0.030717845
label0_e4b71594a.jpg,111.4635642,0.031505357
label0_c6ef2006c.jpg,111.4763175,0.028074965
label0_4a3d33d97.jpg,111.4928607,0.028637013
label0_1b1937685.jpg,111.4981407,0.027900922
label0_d6deb1f35.jpg,111.5087416,0.021612773
label0_a5428ec61.jpg,111.5635445,0.027792122
label0_dff0b1993.jpg,111.5715758,0.018600469
label0_a7b2ab721.jpg,111.5776414,0.030206661
label0_c3e823e83.jpg,111.6136215,0.018360478
label0_bac478920.jpg,111.6571544,0.031524641
label0_d9e856cff.jpg,111.6701346,0.031472841
label0_7ae7ede82.jpg,111.7056595,0.031189782
label0_3ee9a7e10.jpg,111.7085244,0.023043707
label0_961c00401.jpg,111.7230453,0.012207611
label0_f59f1dddb.jpg,111.7619583,0.026648437
label0_b1d3de6f1.jpg,111.7658801,0.027192627
label0_f1a782eb5.jpg,111.7966798,0.03164053
label0_2059da9eb.jpg,111.8142458,0.029806204
label0_cb2f34991.jpg,111.8401203,0.031733789
label0_a59a92ca2.jpg,111.8438855,0.031693089
label0_db1b6f6b5.jpg,111.8669283,0.02454534
label0_9e9c6cd05.jpg,111.8749384,0.021683777
label0_cf2af7292.jpg,111.898301,0.03167095
label0_0d2fe4d55.jpg,111.9116409,0.014908673
label0_0fac62a3e.jpg,111.9447724,0.031695291
label0_990664b68.jpg,111.9714381,0.020060585
label0_c2d90ffc6.jpg,111.9827514,0.022558126
label0_de6d967a7.jpg,111.9883002,0.031795159
label0_6b26c1a9a.jpg,111.9899602,0.031873072
label0_e4d59620c.jpg,112.0152111,0.030288441
label0_739cf8127.jpg,112.02813,0.01404888
label0_374def89b.jpg,112.0286081,0.026999272
label0_d9d94945c.jpg,112.0834417,0.010032646
label0_871f864ef.jpg,112.0841548,0.025767098
label0_01e501f99.jpg,112.1125946,0.031603871
label0_35d245aa8.jpg,112.1280976,0.031950375
label0_e1bf6b458.jpg,112.1538164,0.03125415
label0_ed4cff821.jpg,112.1863588,0.017316873
label0_e63a509d7.jpg,112.2661342,0.031928843
label0_6778e2f4c.jpg,112.271024,0.019486988
label0_383793f65.jpg,112.2782836,0.031570127
label0_2622f876d.jpg,112.2826381,0.026639885
label0_49c01817b.jpg,112.3110502,0.019651724
label0_90004577c.jpg,112.3359716,0.029727929
label0_cdf44eab9.jpg,112.3565933,0.021962563
label0_54b425e17.jpg,112.3572889,0.032066181
label0_384e76325.jpg,112.3680035,0.03204411
label0_d174d21ae.jpg,112.3697485,0.028210613
label0_0bfe252d0.jpg,112.3870364,0.016219902
label0_b4d0843ed.jpg,112.3877536,0.016220276
label0_03c558103.jpg,112.4152832,0.024035591
label0_98914c1c2.jpg,112.4285735,0.031935855
label0_44c7ae7bc.jpg,112.4552529,0.032143684
label0_1a1d0ced7.jpg,112.4558069,0.015551204
label0_d57d0d3d1.jpg,112.5163872,0.031055307
label0_9f282448c.jpg,112.5203082,0.022104079
label0_6918f5a24.jpg,112.5301809,0.028687829
label0_1dbe980cc.jpg,112.5748301,0.028345139
label0_fdb71f007.jpg,112.590193,0.022592896
label0_a0bfe723c.jpg,112.6022724,0.026968323
label0_194244a20.jpg,112.6181701,0.026161001
label0_76ccb6d58.jpg,112.6502698,0.009903306
label0_0a85666e4.jpg,112.6771114,0.023910754
label0_6fe1343fb.jpg,112.6830613,0.024404985
label0_aaca761e4.jpg,112.685456,0.030196848
label0_d3162c193.jpg,112.7135261,0.03227362
label0_d1ac060b3.jpg,112.7415431,0.013103234
label0_a51dab2d5.jpg,112.7725297,0.031720681
label0_d66b6be33.jpg,112.8384698,0.027887712
label0_6506c22cb.jpg,112.843046,0.029802536
label0_6181243e8.jpg,112.8729772,0.03233754
label0_8d02760e9.jpg,112.8773985,0.027434474
label0_a35c00e81.jpg,112.8859781,0.02509535
label0_a37853f39.jpg,112.8863331,0.031708755
label0_6c2585cf5.jpg,112.9319232,0.031692968
label0_053bf4b5f.jpg,112.9333849,0.010479022
label0_cee644043.jpg,112.9593164,0.032228954
label0_5f2a4bf0b.jpg,113.019293,0.023589306
label0_911b6d7d7.jpg,113.0631819,0.018582536
label0_9fdb4a6aa.jpg,113.0834159,0.023147421
label0_e225d313b.jpg,113.0940407,0.029157904
label0_45ca0606a.jpg,113.1257911,0.022120809
label0_d5133ffca.jpg,113.1440092,0.023980885
label0_219cd030a.jpg,113.2349317,0.032325274
label0_a5a04bc33.jpg,113.2606452,0.032609774
label0_adaa22413.jpg,113.2625856,0.032617818
label0_457055016.jpg,113.2627503,0.032616141
label0_a37cc5202.jpg,113.2645255,0.030005271
label0_f6e140d3c.jpg,113.2673146,0.009545869
label0_88178518d.jpg,113.2759184,0.024310772
label0_c05e59fa6.jpg,113.2890684,0.017697528
label0_90054535f.jpg,113.2954918,0.031521923
label0_20a1cd67a.jpg,113.3036117,0.017391253
label0_9a08c2783.jpg,113.3286641,0.03265602
label0_59f7de86b.jpg,113.3398377,0.015202281
label0_31d4bf60d.jpg,113.3473776,0.021489551
label0_698cfb297.jpg,113.4010588,0.024162016
label0_e2c3cb4ec.jpg,113.4206904,0.030627542
label0_f2b6d2c32.jpg,113.4610919,0.017364122
label0_deb855665.jpg,113.4880638,0.032702974
label0_18303031f.jpg,113.4913223,0.03272648
label0_1eb193ad7.jpg,113.5084567,0.031721819
